Wavenumbers [1/cm],Absorbance
2080.816,-0.00072136
2078.887,-0.000879336
2076.959,-0.000585301
2075.03,-0.000159791
2073.102,0.000173497
2071.173,0.000357917
2069.245,0.000294967
2067.316,4.63E-05
2065.388,-0.000162792
2063.459,-0.000246261
2061.531,-0.000382323
2059.603,-0.000547764
2057.674,-0.000540887
2055.746,-0.000484264
2053.817,-0.000506138
2051.889,-0.000486332
2049.96,-0.000214542
2048.032,1.07E-05
2046.103,-0.000221993
2044.175,0.000416835
2042.246,0.002472456
2040.318,0.003557857
2038.389,0.002529213
2036.461,0.001371557
2034.532,0.001253471
2032.604,0.001158906
2030.676,0.000570565
2028.747,-0.000363804
2026.819,-0.001662318
2024.89,-0.002994701
2022.962,-0.003260031
2021.033,-0.001619509
2019.105,0.000745975
2017.176,0.002162218
2015.248,0.002031824
2013.319,0.000411264
2011.391,-0.001138318
2009.462,-0.000517256
2007.534,0.001651815
2005.605,0.002511821
2003.677,0.001543161
2001.749,0.000643536
1999.82,0.0003831
1997.892,0.000105964
1995.963,-0.00015622
1994.035,-0.000120508
1992.106,-8.47E-05
1990.178,-5.01E-05
1988.249,0.000220138
1986.321,0.000395614
1984.392,0.000223091
1982.464,-3.64E-05
1980.535,9.66E-06
1978.607,0.000877203
1976.678,0.002216958
1974.75,0.00240014
1972.822,0.001348213
1970.893,0.000284735
1968.965,-0.000116989
1967.036,-0.000135673
1965.108,-0.000778263
1963.179,-0.001901195
1961.251,-0.002079816
1959.322,-0.001236003
1957.394,-0.000878096
1955.465,-0.001224077
1953.537,-0.000919428
1951.608,0.000106068
1949.68,0.00049885
1947.751,6.66E-05
1945.823,-0.000207608
1943.895,1.11E-05
1941.966,0.000270308
1940.038,0.000181343
1938.109,-0.000147525
1936.181,-0.000324178
1934.252,-0.00037115
1932.324,-0.000549108
1930.395,-0.000606447
1928.467,-0.000266647
1926.538,9.72E-05
1924.61,0.000156198
1922.681,5.19E-05
1920.753,-7.55E-05
1918.824,-0.000127289
1916.896,-4.70E-05
1914.968,5.05E-06
1913.039,-5.81E-05
1911.111,-5.33E-05
1909.182,8.85E-05
1907.254,0.000133489
1905.325,-1.39E-05
1903.397,-0.000204192
1901.468,-0.000313625
1899.54,-0.000265457
1897.611,-0.000106948
1895.683,3.88E-05
1893.754,0.000100527
1891.826,5.60E-05
1889.897,-2.36E-05
1887.969,-8.39E-05
1886.041,-0.000137847
1884.112,-0.000152907
1882.184,-0.000112331
1880.255,-6.00E-05
1878.327,-2.32E-05
1876.398,-2.29E-05
1874.47,-6.87E-05
1872.541,-9.83E-05
1870.613,-6.33E-05
1868.684,-3.16E-05
1866.756,-7.49E-05
1864.827,-0.000154564
1862.899,-0.000183959
1860.97,-0.000131481
1859.042,-5.74E-05
1857.114,-3.08E-05
1855.185,-3.58E-05
1853.257,-5.39E-05
1851.328,-0.000113211
1849.4,-0.000185822
1847.471,-0.000217026
1845.543,-0.00019643
1843.614,-0.000131533
1841.686,-6.82E-05
1839.757,-6.62E-05
1837.829,-0.000105705
1835.9,-0.000124028
1833.972,-8.68E-05
1832.043,-2.23E-05
1830.115,-8.49E-06
1828.187,-4.89E-05
1826.258,-7.96E-05
1824.33,-0.000105964
1822.401,-0.000156478
1820.473,-0.000183182
1818.544,-0.000154771
1816.616,-0.000140072
1814.687,-0.000177024
1812.759,-0.000202278
1810.83,-0.000182406
1808.902,-0.000157513
1806.973,-0.000150061
1805.045,-0.00014561
1803.116,-0.000144109
1801.188,-0.000152235
1799.26,-0.0001645
1797.331,-0.000180336
1795.403,-0.000196482
1793.474,-0.000198655
1791.546,-0.000187426
1789.617,-0.000179974
1787.689,-0.000187581
1785.76,-0.000202071
1783.832,-0.000204606
1781.903,-0.00019731
1779.975,-0.000192859
1778.046,-0.00018872
1776.118,-0.000189858
1774.189,-0.000203054
1772.261,-0.000213662
1770.333,-0.000209315
1768.404,-0.00020352
1766.476,-0.000218837
1764.547,-0.00024978
1762.619,-0.000265147
1760.69,-0.000255212
1758.762,-0.000233015
1756.833,-0.000203778
1754.905,-0.000178318
1752.976,-0.000175575
1751.048,-0.000191773
1749.119,-0.000203106
1747.191,-0.000192756
1745.262,-0.000164966
1743.334,-0.000137433
1741.406,-0.000118852
1739.477,-0.000110416
1737.549,-0.000113935
1735.62,-0.000126305
1733.692,-0.00014473
1731.763,-0.000167502
1729.835,-0.000176299
1727.906,-0.000158083
1725.978,-0.000136967
1724.049,-0.000132154
1722.121,-0.000126978
1720.192,-0.000111554
1718.264,-9.65E-05
1716.335,-8.92E-05
