Wavenumbers [1/cm],Absorbance
2759.636,0.000434558
2757.708,0.000413129
2755.779,0.000394215
2753.851,0.000393334
2751.922,0.000390847
2749.994,0.000377944
2748.065,0.000375975
2746.137,0.000386805
2744.208,0.000388593
2742.28,0.000370897
2740.351,0.000347347
2738.423,0.000337114
2736.494,0.000336855
2734.566,0.000332063
2732.637,0.00032069
2730.709,0.000308748
2728.781,0.000302402
2726.852,0.000300588
2724.924,0.00028945
2722.995,0.000267303
2721.067,0.000245468
2719.138,0.000223143
2717.21,0.000206956
2715.281,0.00021312
2713.353,0.000224386
2711.424,0.000221226
2709.496,0.000220812
2707.567,0.000228789
2705.639,0.000229048
2703.71,0.000225189
2701.782,0.000223894
2699.854,0.000220527
2697.925,0.000219051
2695.997,0.000221848
2694.068,0.000216461
2692.14,0.000195897
2690.211,0.000177925
2688.283,0.000175439
2686.354,0.00017505
2684.426,0.000169845
2682.497,0.000171943
2680.569,0.000185927
2678.64,0.000200922
2676.712,0.00020377
2674.783,0.000197166
2672.855,0.000190122
2670.927,0.000180333
2668.998,0.00017518
2667.07,0.000180463
2665.141,0.000180515
2663.213,0.000173212
2661.284,0.000166531
2659.356,0.000161015
2657.427,0.000161041
2655.499,0.00016262
2653.57,0.000159202
2651.642,0.000155292
2649.713,0.000154437
2647.785,0.000152314
2645.856,0.000142163
2643.928,0.000129346
2642,0.000132246
2640.071,0.000151589
2638.143,0.000162931
2636.214,0.000151744
2634.286,0.00013468
2632.357,0.000121241
2630.429,8.71E-05
2628.5,4.18E-05
2626.572,3.51E-05
2624.643,6.29E-05
2622.715,7.90E-05
2620.786,7.42E-05
2618.858,8.03E-05
2616.929,9.91E-05
2615.001,8.65E-05
2613.073,6.06E-05
2611.144,7.45E-05
2609.216,9.23E-05
2607.287,6.61E-05
2605.359,2.36E-05
2603.43,-5.69E-07
2601.502,-6.78E-06
2599.573,3.75E-06
2597.645,3.00E-05
2595.716,3.92E-05
2593.788,2.15E-06
2591.859,-2.44E-05
2589.931,1.55E-05
2588.002,4.69E-05
2586.074,1.47E-05
2584.146,-8.39E-06
2582.217,9.24E-06
2580.289,6.16E-06
2578.36,-2.33E-05
2576.432,-1.98E-05
2574.503,1.04E-05
2572.575,5.72E-06
2570.646,-3.78E-05
2568.718,-6.65E-05
2566.789,-6.58E-05
2564.861,-7.55E-05
2562.932,-0.000101668
2561.004,-0.000125736
2559.075,-0.000152028
2557.147,-0.000173039
2555.219,-0.000152079
2553.29,-7.54E-05
2551.362,2.25E-06
2549.433,1.51E-05
2547.505,-4.18E-05
2545.576,-0.000128997
2543.648,-0.000197258
2541.719,-0.00022308
2539.791,-0.000216508
2537.862,-0.000169986
2535.934,-9.66E-05
2534.005,-7.56E-05
2532.077,-0.000132982
2530.148,-0.000204348
2528.22,-0.000225253
2526.292,-0.000170969
2524.363,-9.83E-05
2522.435,-9.44E-05
2520.506,-0.000137071
2518.578,-0.000179301
2516.649,-0.00025097
2514.721,-0.000321074
2512.792,-0.000323609
2510.864,-0.000284652
2508.935,-0.000245537
2507.007,-0.000208798
2505.078,-0.000174747
2503.15,-0.000159842
2501.221,-0.0001586
2499.293,-0.000148301
2497.365,-0.000135363
2495.436,-0.000145403
2493.508,-0.000193739
2491.579,-0.000245795
2489.651,-0.000263025
2487.722,-0.000259662
2485.794,-0.000247192
2483.865,-0.000216508
2481.937,-0.00019938
2480.008,-0.000225357
2478.08,-0.000239276
2476.151,-0.000235085
2474.223,-0.000276374
2472.294,-0.000327386
2470.366,-0.000324437
2468.438,-0.000287239
2466.509,-0.000275236
2464.581,-0.00029293
2462.652,-0.000279634
2460.724,-0.000237361
2458.795,-0.000228979
2456.867,-0.000252936
2454.938,-0.000268355
2453.01,-0.000282997
2451.081,-0.000314246
2449.153,-0.000332197
2447.224,-0.000306692
2445.296,-0.000269545
2443.367,-0.000285998
2441.439,-0.000344871
2439.51,-0.000366649
2437.582,-0.000343268
2435.654,-0.000328886
2433.725,-0.000349527
2431.797,-0.000384392
2429.868,-0.000391116
2427.94,-0.000378598
2426.011,-0.000374615
2424.083,-0.000380305
2422.154,-0.000394271
