Wavenumbers [1/cm],absorbance
2663.213,0.000121034
2661.284,0.000116994
2659.356,0.000103841
2657.427,9.73E-05
2655.499,9.89E-05
2653.57,9.62E-05
2651.642,9.36E-05
2649.713,9.87E-05
2647.785,9.68E-05
2645.856,7.40E-05
2643.928,4.54E-05
2642,3.09E-05
2640.071,3.01E-05
2638.143,3.51E-05
2636.214,4.97E-05
2634.286,7.99E-05
2632.357,9.97E-05
2630.429,9.34E-05
2628.5,8.78E-05
2626.572,8.23E-05
2624.643,6.04E-05
2622.715,4.67E-05
2620.786,4.61E-05
2618.858,2.24E-05
2616.929,-1.39E-05
2615.001,-1.32E-05
2613.073,2.51E-05
2611.144,6.35E-05
2609.216,7.38E-05
2607.287,6.43E-05
2605.359,6.69E-05
2603.43,7.13E-05
2601.502,5.83E-05
2599.573,5.20E-05
2597.645,6.25E-05
2595.716,6.27E-05
2593.788,2.67E-05
2591.859,-3.29E-05
2589.931,-7.02E-05
2588.002,-7.29E-05
2586.074,-5.98E-05
2584.146,-3.24E-05
2582.217,-1.55E-05
2580.289,-4.48E-05
2578.36,-9.07E-05
2576.432,-0.000102238
2574.503,-6.60E-05
2572.575,-6.57E-06
2570.646,1.98E-05
2568.718,-1.24E-05
2566.789,-6.80E-05
2564.861,-0.000111295
2562.932,-0.000123717
2561.004,-8.48E-05
2559.075,-2.64E-05
2557.147,-2.30E-05
2555.219,-7.47E-05
2553.29,-0.000116057
2551.362,-0.000110416
2549.433,-7.68E-05
2547.505,-5.67E-05
2545.576,-6.13E-05
2543.648,-7.94E-05
2541.719,-9.80E-05
2539.791,-0.000105447
2537.862,-0.000106792
2535.934,-0.000102755
2534.005,-7.93E-05
2532.077,-4.42E-05
2530.148,-3.60E-05
2528.22,-6.24E-05
2526.292,-9.23E-05
2524.363,-0.000111554
2522.435,-0.000124701
2520.506,-0.000144989
2518.578,-0.000159894
2516.649,-0.00012998
2514.721,-8.70E-05
2512.792,-6.82E-05
2510.864,-3.79E-05
2508.935,-2.07E-06
2507.007,-8.80E-07
2505.078,-1.13E-05
2503.15,-1.42E-05
2501.221,-6.12E-05
2499.293,-0.000159377
2497.365,-0.000215214
2495.436,-0.000196223
2493.508,-0.000158652
2491.579,-0.000138209
2489.651,-0.000131947
2487.722,-0.000126771
2485.794,-0.000119163
2483.865,-0.00010524
2481.937,-0.000100374
2480.008,-0.000136915
2478.08,-0.000195136
2476.151,-0.000235447
2474.223,-0.000253402
2472.294,-0.000240569
2470.366,-0.000184062
2468.438,-0.000134897
2466.509,-0.000142815
2464.581,-0.000155961
2462.652,-0.000132827
2460.724,-0.000111088
2458.795,-0.000104722
2456.867,-0.000100322
2454.938,-0.000117403
2453.01,-0.000164397
2451.081,-0.000213455
2449.153,-0.00023405
2447.224,-0.000207866
2445.296,-0.000167553
2443.367,-0.000161602
2441.439,-0.000173764
2439.51,-0.00016155
2437.582,-0.000153218
2435.654,-0.000222459
2433.725,-0.000319471
2431.797,-0.000334422
2429.868,-0.000288171
2427.94,-0.000247762
2426.011,-0.000207608
2424.083,-0.000167864
2422.154,-0.000177593
2420.226,-0.000228358
2418.297,-0.000254592
2416.369,-0.000240725
2414.44,-0.000217026
2412.512,-0.000202071
2410.583,-0.000209574
2408.655,-0.000239741
2406.727,-0.000259197
2404.798,-0.000259248
2402.87,-0.000250711
2400.941,-0.000230531
